"1062","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 0.416, 402.1, 402.5, 411.1, 411.2, 411.2, 413.2, 413.2, 413.4, 413.4, 416.1, 416.2, 416.3"
"1063","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1, 411.2, 411.2, 413.2, 413.2, 413.4, 413.4"
"1064","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1065","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1, 416.2"
"1066","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1, 416.2"
"1067","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1068","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1069","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1070","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1071","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1072","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1073","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1074","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1075","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1076","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1077","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1078","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1079","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1080","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1081","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 402.1, 402.5, 411.1"
"1082","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 0.416, 402.1, 402.5, 411.1, 411.2, 411.2, 413.2, 413.2, 413.4, 413.4, 416.1, 416.3"
"1083","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 0.416, 402.1, 402.5, 411.1, 411.2, 411.2, 413.2, 413.2, 413.4, 413.4, 416.1, 416.3"
"1084","0.402, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 0.416, 402.1, 402.5, 411.1, 411.2, 411.2, 413.2, 413.2, 413.4, 413.4, 416.1, 416.3"
"1085","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1086","0.402, 0.415, 0.920, 402.1, 402.5, 812.1, 812.2, 920.4, 929.3"
"1087","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1088","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1089","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1090","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1091","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1092","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 0.416, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1, 416.2"
"1093","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 0.416, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1, 416.2"
"1094","0.406, 0.410, 0.414, 0.416, 402.1, 413.4, 414.1, 416.1"
"1095","0.406, 0.410, 0.414, 0.416, 402.1, 413.4, 414.1, 416.1"
"1096","0.410, 0.414, 414.1"
"1097","0.410, 0.414, 414.1"
"1098","0.410"
"1099","0.410, 0.414, 414.1"
"1100","0.410, 414.1"
"1101","0.410, 414.1"
"1102","0.410"
"1104","0.410"
"1105","0.410"
"1106","0.410"
